,AA,AE,AG,AI,AK,AL,AS,AT,AV,DE,DK,DL,DS,DV,EA,ED,EE,EG,EK,EL,EQ,ER,ES,ET,EV,FL,FS,FV,GA,GE,GG,GL,GR,GS,GV,IE,II,IL,IS,IV,KE,KK,KL,KS,LA,LD,LE,LF,LG,LI,LK,LL,LN,LP,LQ,LR,LS,LT,LV,LY,NL,NS,PA,PL,PP,PS,QE,QL,QS,RA,RE,RL,RS,SA,SD,SE,SF,SG,SI,SK,SL,SN,SP,SQ,SR,SS,ST,SV,TA,TG,TK,TL,TS,TV,VA,VD,VE,VG,VI,VL,VR,VS,VV,class
92,0.011363636000000002,0.0,0.005681818000000001,0.0,0.005681818000000001,0.011363636000000002,0.005681818000000001,0.005681818000000001,0.005681818000000001,0.005681818000000001,0.005681818000000001,0.0,0.0,0.005681818000000001,0.011363636000000002,0.005681818000000001,0.005681818000000001,0.017045455,0.005681818000000001,0.017045455,0.0,0.005681818000000001,0.0,0.005681818000000001,0.005681818000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.017045455,0.0,0.0,0.017045455,0.0,0.005681818000000001,0.011363636000000002,0.005681818000000001,0.005681818000000001,0.011363636000000002,0.0,0.011363636000000002,0.005681818000000001,0.005681818000000001,0.0,0.005681818000000001,0.0,0.005681818000000001,0.034090908999999996,0.005681818000000001,0.039772727,0.005681818000000001,0.0,0.005681818000000001,0.0,0.011363636000000002,0.005681818000000001,0.005681818000000001,0.0,0.005681818000000001,0.005681818000000001,0.0,0.0,0.0,0.0,0.011363636000000002,0.0,0.005681818000000001,0.0,0.017045455,0.005681818000000001,0.0,0.017045455,0.005681818000000001,0.011363636000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.005681818000000001,0.005681818000000001,0.005681818000000001,0.011363636000000002,0.0,0.0,0.0,0.0,0.011363636000000002,0.005681818000000001,0.0,0.0,0.005681818000000001,0.011363636000000002,0.005681818000000001,0.0,0.011363636000000002,0.011363636000000002,0.017045455,0.0,0.005681818000000001,0
93,0.007290401,0.007290401,0.0,0.001215067,0.002430134,0.007290401,0.007290401,0.002430134,0.004860267,0.002430134,0.002430134,0.004860267,0.004860267,0.008505468,0.006075334,0.002430134,0.006075334,0.008505468,0.001215067,0.006075334,0.004860267,0.007290401,0.004860267,0.001215067,0.002430134,0.004860267,0.004860267,0.0036452,0.0036452,0.0036452,0.002430134,0.008505468,0.004860267,0.010935601000000001,0.002430134,0.004860267,0.001215067,0.0036452,0.0036452,0.0,0.002430134,0.006075334,0.0036452,0.004860267,0.006075334,0.002430134,0.007290401,0.002430134,0.008505468,0.0036452,0.006075334,0.009720535,0.004860267,0.002430134,0.0036452,0.010935601000000001,0.007290401,0.004860267,0.008505468,0.002430134,0.0036452,0.006075334,0.0036452,0.002430134,0.0,0.002430134,0.0036452,0.001215067,0.004860267,0.001215067,0.009720535,0.010935601000000001,0.007290401,0.0036452,0.008505468,0.002430134,0.0036452,0.014580802,0.0036452,0.002430134,0.008505468,0.0036452,0.004860267,0.008505468,0.006075334,0.02308627,0.0036452,0.002430134,0.002430134,0.0036452,0.0036452,0.002430134,0.0036452,0.006075334,0.0036452,0.0036452,0.001215067,0.002430134,0.002430134,0.009720535,0.007290401,0.006075334,0.0,0
94,0.006578947,0.006578947,0.0,0.0,0.0,0.006578947,0.0,0.0,0.006578947,0.006578947,0.0,0.013157895,0.0,0.006578947,0.019736842,0.0,0.0,0.0,0.013157895,0.013157895,0.013157895,0.006578947,0.0,0.006578947,0.006578947,0.006578947,0.006578947,0.013157895,0.0,0.013157895,0.0,0.0,0.0,0.006578947,0.0,0.006578947,0.006578947,0.006578947,0.0,0.006578947,0.0,0.0,0.0,0.006578947,0.0,0.0,0.013157895,0.019736842,0.0,0.0,0.0,0.013157895,0.013157895,0.006578947,0.006578947,0.006578947,0.006578947,0.0,0.006578947,0.013157895,0.006578947,0.006578947,0.0,0.0,0.0,0.0,0.006578947,0.0,0.013157895,0.0,0.006578947,0.006578947,0.0,0.006578947,0.0,0.013157895,0.006578947,0.0,0.006578947,0.006578947,0.013157895,0.0,0.006578947,0.0,0.0,0.006578947,0.0,0.006578947,0.0,0.0,0.006578947,0.006578947,0.0,0.0,0.0,0.013157895,0.006578947,0.0,0.013157895,0.006578947,0.0,0.013157895,0.013157895,0
95,0.0031982940000000004,0.0031982940000000004,0.0021321960000000003,0.0021321960000000003,0.0010660980000000001,0.00533049,0.00533049,0.0,0.009594883,0.00533049,0.0021321960000000003,0.009594883,0.0021321960000000003,0.0031982940000000004,0.0021321960000000003,0.0021321960000000003,0.012793177,0.0,0.006396588000000001,0.007462687,0.0031982940000000004,0.0031982940000000004,0.00533049,0.0010660980000000001,0.006396588000000001,0.0042643920000000005,0.0042643920000000005,0.0,0.0021321960000000003,0.0042643920000000005,0.0031982940000000004,0.0010660980000000001,0.0031982940000000004,0.0021321960000000003,0.0042643920000000005,0.0010660980000000001,0.0010660980000000001,0.013859275,0.0042643920000000005,0.0031982940000000004,0.0031982940000000004,0.00533049,0.006396588000000001,0.0031982940000000004,0.0021321960000000003,0.007462687,0.007462687,0.0021321960000000003,0.006396588000000001,0.008528785,0.010660981000000002,0.015991471,0.015991471,0.0021321960000000003,0.00533049,0.0021321960000000003,0.0031982940000000004,0.011727079,0.0031982940000000004,0.0021321960000000003,0.011727079,0.0042643920000000005,0.00533049,0.0021321960000000003,0.0,0.0,0.0010660980000000001,0.0042643920000000005,0.00533049,0.00533049,0.0042643920000000005,0.0031982940000000004,0.0010660980000000001,0.0,0.0021321960000000003,0.006396588000000001,0.0021321960000000003,0.0031982940000000004,0.007462687,0.0010660980000000001,0.00533049,0.0031982940000000004,0.0021321960000000003,0.006396588000000001,0.0010660980000000001,0.008528785,0.0042643920000000005,0.0031982940000000004,0.0010660980000000001,0.0042643920000000005,0.0031982940000000004,0.0021321960000000003,0.0042643920000000005,0.0031982940000000004,0.007462687,0.0010660980000000001,0.0021321960000000003,0.00533049,0.00533049,0.008528785,0.0010660980000000001,0.0031982940000000004,0.010660981000000002,0
96,0.0023041470000000003,0.0023041470000000003,0.0,0.0023041470000000003,0.004608295,0.004608295,0.0023041470000000003,0.0,0.004608295,0.0023041470000000003,0.0023041470000000003,0.0023041470000000003,0.0023041470000000003,0.0,0.0,0.0023041470000000003,0.004608295,0.0,0.004608295,0.00921659,0.0,0.004608295,0.0069124419999999995,0.004608295,0.0023041470000000003,0.0,0.0,0.00921659,0.0,0.00921659,0.0,0.004608295,0.004608295,0.004608295,0.011520737,0.0,0.0,0.0023041470000000003,0.0069124419999999995,0.00921659,0.004608295,0.00921659,0.0069124419999999995,0.004608295,0.0,0.0023041470000000003,0.004608295,0.004608295,0.004608295,0.013824885,0.0069124419999999995,0.004608295,0.0023041470000000003,0.004608295,0.0023041470000000003,0.004608295,0.004608295,0.004608295,0.00921659,0.0023041470000000003,0.004608295,0.0023041470000000003,0.0069124419999999995,0.0069124419999999995,0.0023041470000000003,0.004608295,0.0,0.004608295,0.0,0.0023041470000000003,0.004608295,0.0069124419999999995,0.004608295,0.004608295,0.004608295,0.004608295,0.0023041470000000003,0.0023041470000000003,0.004608295,0.004608295,0.0069124419999999995,0.004608295,0.004608295,0.0,0.0023041470000000003,0.004608295,0.0023041470000000003,0.00921659,0.0023041470000000003,0.004608295,0.004608295,0.00921659,0.004608295,0.011520737,0.0069124419999999995,0.0023041470000000003,0.0023041470000000003,0.004608295,0.011520737,0.0,0.016129031999999998,0.0069124419999999995,0.011520737,0
97,0.007943513000000001,0.002647838,0.0008826130000000001,0.002647838,0.008826125,0.007943513000000001,0.005295675,0.001765225,0.00353045,0.002647838,0.004413063,0.00353045,0.004413063,0.001765225,0.007060899999999999,0.001765225,0.00353045,0.00353045,0.0061782880000000005,0.011473963,0.007060899999999999,0.00353045,0.005295675,0.005295675,0.004413063,0.0061782880000000005,0.005295675,0.001765225,0.004413063,0.005295675,0.00353045,0.007060899999999999,0.001765225,0.00353045,0.002647838,0.00353045,0.0008826130000000001,0.005295675,0.00353045,0.004413063,0.008826125,0.007060899999999999,0.009708738,0.009708738,0.009708738,0.009708738,0.011473963,0.007943513000000001,0.0061782880000000005,0.007943513000000001,0.008826125,0.013239188,0.007060899999999999,0.005295675,0.004413063,0.00353045,0.012356575,0.004413063,0.013239188,0.001765225,0.005295675,0.004413063,0.002647838,0.008826125,0.002647838,0.004413063,0.007060899999999999,0.008826125,0.005295675,0.002647838,0.00353045,0.005295675,0.0008826130000000001,0.005295675,0.007060899999999999,0.013239188,0.00353045,0.007943513000000001,0.004413063,0.004413063,0.011473963,0.00353045,0.00353045,0.0,0.001765225,0.007943513000000001,0.007060899999999999,0.0061782880000000005,0.0,0.002647838,0.00353045,0.007943513000000001,0.005295675,0.00353045,0.00353045,0.002647838,0.00353045,0.001765225,0.004413063,0.01059135,0.0,0.009708738,0.004413063,0
98,0.0044543429999999995,0.006681514,0.0044543429999999995,0.0,0.0044543429999999995,0.0,0.002227171,0.0,0.002227171,0.0044543429999999995,0.0044543429999999995,0.0044543429999999995,0.006681514,0.006681514,0.0,0.002227171,0.002227171,0.006681514,0.002227171,0.0,0.0,0.0044543429999999995,0.0044543429999999995,0.0,0.006681514,0.002227171,0.013363028999999998,0.006681514,0.006681514,0.0044543429999999995,0.008908685999999999,0.015590200000000002,0.008908685999999999,0.0044543429999999995,0.011135856999999999,0.0044543429999999995,0.0,0.0044543429999999995,0.002227171,0.002227171,0.0,0.0,0.008908685999999999,0.0,0.008908685999999999,0.008908685999999999,0.008908685999999999,0.008908685999999999,0.006681514,0.0044543429999999995,0.002227171,0.035634743999999996,0.0044543429999999995,0.008908685999999999,0.0044543429999999995,0.0044543429999999995,0.013363028999999998,0.006681514,0.008908685999999999,0.0044543429999999995,0.0044543429999999995,0.0,0.008908685999999999,0.006681514,0.006681514,0.006681514,0.0,0.008908685999999999,0.0044543429999999995,0.0,0.002227171,0.013363028999999998,0.017817371999999998,0.006681514,0.011135856999999999,0.006681514,0.0044543429999999995,0.006681514,0.006681514,0.002227171,0.024498886,0.0044543429999999995,0.008908685999999999,0.011135856999999999,0.002227171,0.015590200000000002,0.002227171,0.006681514,0.0,0.002227171,0.0,0.002227171,0.0,0.0044543429999999995,0.0,0.002227171,0.0044543429999999995,0.006681514,0.002227171,0.006681514,0.0044543429999999995,0.024498886,0.002227171,0
99,0.0,0.0,0.0022371360000000002,0.0022371360000000002,0.006711409000000001,0.0022371360000000002,0.008948546,0.006711409000000001,0.004474273,0.004474273,0.004474273,0.0,0.008948546,0.004474273,0.006711409000000001,0.004474273,0.0022371360000000002,0.004474273,0.004474273,0.004474273,0.0,0.011185681999999999,0.0022371360000000002,0.0022371360000000002,0.008948546,0.0,0.0022371360000000002,0.006711409000000001,0.004474273,0.004474273,0.0,0.0022371360000000002,0.004474273,0.0,0.008948546,0.0022371360000000002,0.011185681999999999,0.004474273,0.006711409000000001,0.0,0.006711409000000001,0.004474273,0.004474273,0.006711409000000001,0.008948546,0.006711409000000001,0.0022371360000000002,0.0,0.0022371360000000002,0.008948546,0.0022371360000000002,0.011185681999999999,0.004474273,0.004474273,0.004474273,0.0022371360000000002,0.0022371360000000002,0.0022371360000000002,0.006711409000000001,0.0022371360000000002,0.0022371360000000002,0.004474273,0.0022371360000000002,0.004474273,0.0,0.004474273,0.0,0.004474273,0.0,0.0022371360000000002,0.008948546,0.0022371360000000002,0.004474273,0.0022371360000000002,0.006711409000000001,0.006711409000000001,0.004474273,0.006711409000000001,0.0022371360000000002,0.0,0.013422818999999999,0.008948546,0.004474273,0.0,0.0022371360000000002,0.004474273,0.0022371360000000002,0.008948546,0.0,0.0022371360000000002,0.015659955,0.0,0.006711409000000001,0.008948546,0.0022371360000000002,0.006711409000000001,0.006711409000000001,0.006711409000000001,0.004474273,0.008948546,0.011185681999999999,0.008948546,0.0022371360000000002,0
100,0.007142857,0.0,0.0,0.014285714,0.0,0.0,0.0,0.0,0.007142857,0.014285714,0.0,0.007142857,0.007142857,0.0,0.014285714,0.0,0.007142857,0.0,0.0,0.0,0.0,0.007142857,0.007142857,0.0,0.0,0.007142857,0.007142857,0.007142857,0.0,0.007142857,0.0,0.007142857,0.0,0.0,0.0,0.007142857,0.007142857,0.028571429,0.0,0.014285714,0.0,0.0,0.014285714,0.014285714,0.0,0.007142857,0.007142857,0.014285714,0.0,0.007142857,0.014285714,0.007142857,0.007142857,0.0,0.007142857,0.0,0.007142857,0.0,0.021428571,0.007142857,0.007142857,0.007142857,0.0,0.007142857,0.0,0.0,0.0,0.007142857,0.007142857,0.007142857,0.007142857,0.014285714,0.0,0.0,0.0,0.021428571,0.0,0.0,0.007142857,0.0,0.0,0.0,0.0,0.0,0.007142857,0.0,0.0,0.0,0.0,0.0,0.014285714,0.0,0.0,0.0,0.0,0.021428571,0.007142857,0.007142857,0.0,0.007142857,0.007142857,0.0,0.0,0
101,0.005442176999999999,0.005442176999999999,0.0,0.006802720999999999,0.001360544,0.008163265,0.001360544,0.005442176999999999,0.008163265,0.001360544,0.005442176999999999,0.008163265,0.0,0.004081633,0.00952381,0.006802720999999999,0.00952381,0.002721088,0.002721088,0.005442176999999999,0.006802720999999999,0.001360544,0.008163265,0.002721088,0.002721088,0.004081633,0.002721088,0.005442176999999999,0.001360544,0.005442176999999999,0.001360544,0.005442176999999999,0.002721088,0.002721088,0.005442176999999999,0.005442176999999999,0.004081633,0.006802720999999999,0.0,0.001360544,0.0,0.001360544,0.006802720999999999,0.004081633,0.006802720999999999,0.006802720999999999,0.00952381,0.005442176999999999,0.012244898,0.005442176999999999,0.005442176999999999,0.023129252000000003,0.005442176999999999,0.006802720999999999,0.004081633,0.00952381,0.008163265,0.002721088,0.004081633,0.004081633,0.0,0.008163265,0.004081633,0.004081633,0.002721088,0.004081633,0.005442176999999999,0.005442176999999999,0.001360544,0.004081633,0.004081633,0.008163265,0.006802720999999999,0.004081633,0.006802720999999999,0.002721088,0.0,0.004081633,0.004081633,0.004081633,0.004081633,0.001360544,0.005442176999999999,0.002721088,0.002721088,0.004081633,0.002721088,0.005442176999999999,0.004081633,0.001360544,0.0,0.008163265,0.001360544,0.008163265,0.00952381,0.0,0.002721088,0.005442176999999999,0.002721088,0.017687075,0.005442176999999999,0.0,0.005442176999999999,0
