class,TW,HM,IQ,RS,PE,MM,DA,AW,PQ,WD,AI,QA,EP,EW,GA,MD,HC,VS,QW,LD,TD,AE,QR,PP,MH,MR,LT,VC,FE,AA,HD,YM,WT,QT
1.0,0.0986193294,0.2178649237,0.3042596349,0.0,0.1792114695,0.13717421119999998,0.0438596491,0.2136752137,0.1112347052,0.0,0.0735294118,0.2873563218,0.0,0.4273504274,0.0520833333,0.09746588689999999,0.0700280112,0.1278772379,0.0,0.0,0.1012145749,0.0,0.0,0.3121748179,0.290486565,0.0,0.0,0.0,0.0,0.1666666667,0.3095975232,0.0,0.1972386588,0.13262599470000003
1.0,0.5016722408,0.0816326531,0.2228163993,0.0,0.0,0.0,0.380952381,0.1648351648,0.0,0.0641025641,0.17316017319999996,0.0840336134,0.0,0.0,0.3571428571,0.0,0.0850340136,0.0,0.1696832579,0.0,0.0,0.0,0.0,0.2378121284,0.2448979592,0.0,0.0,0.2192982456,0.0,0.0816326531,0.1360544218,0.0,0.08361204009999999,0.1278772379
1.0,0.021978022000000003,0.135501355,0.1301066875,0.0,0.0,0.0,0.1037703217,0.0874635569,0.0321440051,0.12106537530000003,0.0647878199,0.0669120107,0.0,0.0840336134,0.1275510204,0.1412429379,0.0641848524,0.110864745,0.18735363,0.0,0.1303780965,0.0,0.0,0.2306805075,0.0,0.0,0.1619433198,0.0641848524,0.4769475358,0.12494793840000003,0.1653575858,0.0,0.06593406590000002,0.1008827238
1.0,0.17925736239999998,0.06830601090000002,0.1047668937,0.16949152539999998,0.0,0.1343724805,0.11994003,0.08573178199999999,0.1081248069,0.1942690627,0.15122873349999996,0.1047668937,0.0,0.234741784,0.1288244767,0.0565291125,0.0,0.0434593655,0.0678771424,0.1642036125,0.06269592480000001,0.2173913043,0.0,0.1479289941,0.1366120219,0.0,0.08658008659999998,0.1424501425,0.0,0.15122873349999996,0.1436781609,0.0,0.1024327785,0.1095290252
1.0,0.1168770453,0.0821018062,0.1975113569,0.2652519894,0.0,0.0,0.2127659574,0.123342584,0.05557099190000001,0.0263504611,0.0640861318,0.08719916289999999,0.1540832049,0.1976284585,0.0,0.0,0.1221001221,0.0,0.047517225,0.0,0.0293255132,0.0,0.1261034048,0.1149095088,0.0,0.0,0.2546689304,0.1221001221,0.3636363636,0.1471253961,0.08658008659999998,0.0,0.1402524544,0.0264410365
1.0,0.0,0.0,0.08658008659999998,0.5376344086,0.1257861635,0.0,0.17027863780000002,0.0459558824,0.0898472597,0.2302631579,0.1470588235,0.0700280112,0.0,0.0,0.0,0.1108033241,0.0,0.0,0.2976190476,0.2631578947,0.0,0.09803921569999999,0.0,0.0355998576,0.0835421888,0.0,0.0,0.0,0.0,0.2162629758,0.1002506266,0.0,0.0,0.1322751323
1.0,0.09487666030000001,0.0,0.1689189189,0.0,0.0,0.5,0.0843348092,0.17301038059999999,0.0,0.1581277672,0.1324854266,0.2450980392,0.0,0.4524886878,0.1508295626,0.1612903226,0.2024291498,0.0,0.0,0.2150537634,0.277488727,0.4524886878,0.0,0.17301038059999999,0.0,0.0,0.0,0.0,0.2197802198,0.1153402537,0.1131861913,0.0,0.0,0.0
1.0,0.1714285714,0.0,0.140224359,0.2597402597,0.1644736842,0.2915451895,0.0915750916,0.0915750916,0.0822368421,0.0765306122,0.1314924392,0.16025641029999999,0.0822368421,0.2678571429,0.1563477173,0.0728862974,0.197044335,0.0824175824,0.0,0.0,0.1904761905,0.0801282051,0.0,0.1731301939,0.1407459536,0.0,0.0,0.0,0.0,0.1314924392,0.184729064,0.0,0.1142857143,0.125
1.0,0.248015873,0.1700680272,0.1178451178,0.3846153846,0.16528925619999998,0.0,0.12765957449999998,0.1139817629,0.1515151515,0.0714285714,0.1719320868,0.1063829787,0.3305785124,0.0,0.0607902736,0.2857142857,0.0,0.2083333333,0.0595238095,0.14285714289999998,0.05555555559999999,0.0,0.0641025641,0.132231405,0.0,0.2747252747,0.0,0.1488095238,0.0,0.1358080579,0.1904761905,0.0,0.1240079365,0.0925925926
1.0,0.0,0.0,0.6191950464,0.293255132,0.0,0.0,0.0,0.0,1.052631579,0.2666666667,0.2557544757,0.0,0.0,0.0,0.14492753619999998,0.0,0.0,0.0,0.6315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3780718336,0.2564102564,0.0,0.0,0.2288329519
1.0,0.0655737705,0.1984126984,0.1511715797,0.0,0.0,0.1700680272,0.0298685783,0.1214329083,0.1484230056,0.1586462189,0.11431184270000003,0.1322751323,0.1298701299,0.0,0.118708452,0.0,0.1225490196,0.0388500389,0.1338240214,0.0,0.06451612900000002,0.0,0.1700680272,0.0,0.1984126984,0.0,0.0,0.2262443439,0.0,0.1543209877,0.1344086022,0.0,0.1967213115,0.1224489796
1.0,0.2358490566,0.0,0.2366609294,0.243902439,0.0,0.1846722068,0.12903225810000002,0.1056603774,0.15664160399999996,0.060864272699999986,0.1542168675,0.1857142857,0.0,0.269541779,0.1333333333,0.1131861913,0.0,0.27100271,0.1010781671,0.2688172043,0.0,0.1142857143,0.0,0.1846722068,0.0,0.0,0.0,0.3968253968,0.0,0.1472,0.0,0.0,0.0589622642,0.1116071429
1.0,0.0,0.1161440186,0.2474022761,0.0,0.0,0.0566893424,0.0827129859,0.1654259719,0.0818330606,0.0,0.0596302922,0.10911074740000001,0.0,0.0,0.1709401709,0.0,0.1060445387,0.2331002331,0.0686341798,0.0,0.073313783,0.0,0.0,0.4437869822,0.1742160279,0.0,0.2164502165,0.0,0.0,0.2629848784,0.0786782061,0.0,0.219941349,0.1934235977
1.0,0.0301659125,0.0153692461,0.0201564138,0.0218746582,0.0206953642,0.0440119321,0.0297619048,0.0374753452,0.0167658647,0.0488400488,0.0416462518,0.0340798442,0.0413907285,0.0320512821,0.0480769231,0.0624375624,0.06660006660000001,0.0210201794,0.0357026939,0.011446886399999998,0.0400160064,0.0300480769,0.0617474529,0.0570150432,0.0614769846,0.0341122292,0.0161603103,0.023674242400000007,0.12152777779999997,0.0532544379,0.0457875458,0.0211909303,0.056022409,0.0159557494
1.0,0.4140786749,0.0,0.08818342149999998,0.2652519894,0.0833333333,0.2770083102,0.1282051282,0.0,0.0,0.14492753619999998,0.3027065527,0.0915750916,0.1666666667,0.14492753619999998,0.0600961538,0.0,0.0,0.0,0.0,0.0,0.2645502646,0.0641025641,0.0,0.1875,0.0,0.4048582996,0.0,0.0,0.081300813,0.2218934911,0.0,0.0,0.138026225,0.1511715797
1.0,0.0726216412,0.0848896435,0.1388888889,0.0,0.303030303,0.1385041551,0.0,0.0,0.0,0.2450980392,0.0896057348,0.0,0.0,0.0,0.2186987425,0.0,0.10080645160000001,0.2488800398,0.09803921569999999,0.0,0.0578703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2081165453,0.10080645160000001,0.0,0.1452432825,0.0925925926
1.0,0.2777777778,0.2835538752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1646090535,0.1367053999,0.0,0.303030303,0.0,0.07855459539999998,0.3220611916,0.0805152979,0.1578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0945179584,0.0,0.1050420168,0.14619883039999998,0.0,0.0,0.0805152979,0.0,0.07936507940000001,0.0992063492
1.0,0.0,0.2380952381,0.0,0.0,0.0,0.0,0.15873015869999998,0.3968253968,0.0,0.0,0.3787878788,0.2525252525,0.0,0.0,0.14619883039999998,0.1904761905,0.0,0.0,0.0,0.0,0.2116402116,0.0,0.0,0.3460207612,0.4761904762,0.0,0.0,0.0,0.0,0.0771604938,0.2040816327,0.0,0.2645502646,0.1683501684
1.0,0.0422832981,0.0,0.0838574423,0.0850340136,0.1851851852,0.125,0.2470355731,0.2066115702,0.05555555559999999,0.0790513834,0.06432247,0.101010101,0.0,0.202020202,0.25826446280000004,0.1086956522,0.081300813,0.0,0.0,0.1207729469,0.25278058649999996,0.0,0.0,0.125,0.0,0.0,0.0,0.2469135802,0.2244668911,0.1033057851,0.0530222694,0.0,0.1268498943,0.0516795866
1.0,0.04601932809999999,0.0751879699,0.0659195781,0.223880597,0.1228501229,0.2448979592,0.0438596491,0.2830188679,0.0,0.13240648789999998,0.081300813,0.0675675676,0.0,0.1019887812,0.2127659574,0.0501253133,0.1547987616,0.2487562189,0.2549719531,0.0,0.17115960629999996,0.0675675676,0.0,0.1033057851,0.0,0.0,0.110864745,0.1633986928,0.08445945949999999,0.5,0.0923361034,0.0,0.2300966406,0.0
1.0,0.1136363636,0.0,0.3333333333,0.0,0.0,0.0,0.0,0.2884615385,0.0,0.0,0.1709401709,0.0,0.0,0.5,0.0,0.4761904762,0.0,0.0,0.375,0.0,0.0,0.0,0.3846153846,0.2081165453,0.0,0.0,0.6493506494,0.4115226337,0.0,0.2958579882,0.0,0.5555555556,0.2272727273,0.0
1.0,0.0,0.0,0.5769230769,0.0,0.0,0.25,0.487012987,0.2392344498,0.0,0.0,0.2272727273,0.0,0.0,0.0,0.0,0.0,0.7130124777,0.0,0.4048582996,0.0,0.4464285714,0.5050505050999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4132231405,0.2164502165,0.0,0.2192982456,0.0
1.0,0.2673796791,0.0,0.25,0.0,0.0,0.0,0.3472222222,0.3676470588,0.0,0.0,0.46875,0.0,0.0,0.0,0.2314814815,0.0,0.0,0.0,0.7352941176,0.0,0.5050505050999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09765625,0.0,0.0,0.0,0.2272727273
1.0,0.5050505050999999,0.0,0.4048582996,0.0,0.0,0.0,0.0,0.5050505050999999,0.0,0.0,0.5847953215999999,0.8547008547,0.0,0.0,0.30864197530000004,0.0,0.0,1.0,0.3496503497,0.0,1.8518518519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6172839506000001,2.5641025640999997,0.0,0.5050505050999999,0.8547008547
1.0,0.3496503497,0.0,0.1930501931,0.0,0.26143790850000004,0.0,0.1182033097,0.2104377104,0.1059883413,0.1934235977,0.15873015869999998,0.1001001001,0.1307189542,0.6060606061,0.319284802,0.2775208141,0.2849002849,0.14619883039999998,0.1842751843,0.39893617020000005,0.1636661211,0.0,0.2079002079,0.30757401,0.0,0.0,0.0,0.0,0.0,0.2057613169,0.1576044129,0.0,0.0874125874,0.0
1.0,0.0773195876,0.0603718908,0.0452744765,0.0451161741,0.0565291125,0.0490148025,0.0563063063,0.0669642857,0.0370782351,0.0337837838,0.0516917293,0.0768049155,0.0565291125,0.06147540980000001,0.0415282392,0.08027829809999999,0.0855798032,0.04995005,0.09408602150000002,0.0693000693,0.0650134671,0.0,0.0,0.0528471396,0.0,0.0319386777,0.0,0.15664160399999996,0.08406893650000001,0.0956632653,0.0549329818,0.0,0.0773195876,0.0332557366
1.0,0.0,0.5102040816,0.0,0.5714285714,0.0,0.0,0.0,0.1860465116,0.0,0.3870967742,0.0645994832,0.2735978112,0.0,0.0,0.3000750188,0.9216589862,0.0,0.7142857143000001,0.3529411765,0.0,0.3072196621,0.0,0.0,0.4444444444,0.3401360544,0.0,0.0,0.0,0.0,0.4867495944,0.1152073733,0.0,0.0,0.2801120448
1.0,0.09803921569999999,0.0546448087,0.0522700119,0.0509683996,0.0612745098,0.1111111111,0.0906853219,0.0878514056,0.1012731481,0.0672043011,0.09716284489999999,0.0557786702,0.0612745098,0.0204248366,0.07301935009999999,0.09557945039999997,0.0356379187,0.103860135,0.0578703704,0.0827129859,0.0506008855,0.0472478148,0.0514403292,0.09765625,0.0546448087,0.0,0.0,0.0,0.09564801530000001,0.1306430541,0.105764146,0.0,0.1348039216,0.0653594771
1.0,3.5714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8571428571000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0598086124,0.0,0.0625782228,0.1297858533,0.070323488,0.1244444444,0.09317493590000002,0.0428816467,0.0558451229,0.0420875421,0.0869797939,0.0416204218,0.1054852321,0.0946969697,0.05632216280000001,0.0164609053,0.14492753619999998,0.09629272990000001,0.0668449198,0.1851851852,0.064977258,0.0786163522,0.0,0.11216151260000001,0.0,0.0,0.0657894737,0.0,0.0740740741,0.1245995016,0.0536768653,0.1025641026,0.1046650718,0.096749226
1.0,1.7094017094,0.0,0.0,0.0,0.0,0.0,0.8333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547008547,0.0,0.0,1.3888888889,0.0,0.0,1.2345679012
1.0,0.0,0.0,0.1191185229,0.0,0.0,0.5102040816,0.1482213439,0.0757575758,0.1011122346,0.2536231884,0.1245330012,0.1976284585,0.0,0.9090909091,0.1567398119,0.0,0.0680272109,0.1096491228,0.0,0.3836317136,0.1019021739,0.0,0.0,0.1622498648,0.0,0.0,0.1838235294,0.0,0.0,0.1033057851,0.1242236025,0.0,0.2083333333,0.0
1.0,0.1544401544,0.0,0.0541711809,0.0,0.0,0.32,0.1262626263,0.2380952381,0.0,0.1298701299,0.117370892,0.16025641029999999,0.5952380952,0.0,0.0631313131,0.1818181818,0.1552795031,0.0,0.0,0.4329004329,0.1228501229,0.0,0.0,0.0566893424,0.08695652169999998,0.0,0.0,0.0,0.0,0.3038194444,0.1646903821,0.0,0.3088803089,0.3118503119
1.0,0.0,0.0,0.3418803419,0.0,0.0,0.0,0.2667682927,0.8710801394,0.0,0.16741071429999999,0.325203252,0.1876172608,0.2857142857,0.0,0.3048780488,0.2604166667,0.0,0.0,0.5494505495,0.390625,0.29296875,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.1831501832,0.1784651993,0.3125,0.0,0.2232142857,0.0
1.0,2.5,4.1666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0
1.0,0.051975052,0.1333333333,0.1064282673,0.0,0.0,0.12,0.1481481481,0.1441441441,0.0,0.1201201201,0.08641975310000001,0.1379310345,0.0,0.103950104,0.10526315789999999,0.1777777778,0.0945626478,0.09191176470000001,0.09319664489999999,0.0823045267,0.0854700855,0.1025641026,0.05747126440000001,0.146092038,0.1333333333,0.2,0.0,0.1877346683,0.0,0.1066666667,0.1481481481,0.2666666667,0.1299376299,0.11052166220000001
1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7142857143,3.3333333332999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.2727272727,0.0,0.0,0.0,0.0,0.0,0.0,2.0833333333,0.0
1.0,0.5341880342,0.0,0.0,0.0,0.0,0.6172839506000001,0.3246753247,0.1984126984,0.2262443439,0.2525252525,0.2587991718,0.2100840336,0.0,0.3968253968,0.0992063492,0.2525252525,0.0,0.0,0.1633986928,0.0,0.0,0.0,0.0,0.1479289941,0.0,0.0,0.3205128205,0.0,0.0,0.283446712,0.1893939394,0.0,0.2136752137,0.1131221719
1.0,0.0,0.0391696044,0.0656906907,0.0821018062,0.0741289844,0.08401596300000001,0.0827129859,0.1598401598,0.0195618153,0.08378718059999998,0.09355509360000003,0.0427350427,0.0,0.03417635,0.1165501166,0.10908524230000001,0.08445945949999999,0.0350140056,0.0901875902,0.0716845878,0.04675081809999999,0.04048583,0.0,0.0793493354,0.0783392088,0.0,0.0,0.09191176470000001,0.1547987616,0.0,0.0871839582,0.0,0.0941087898,0.0201288245
1.0,0.5494505495,0.6060606061,0.0,0.6172839506000001,0.0,0.0,0.3344481605,0.1672240803,0.0,0.0,0.347826087,0.4347826087,0.0,0.0,0.0,0.5128205128,0.0,0.8230452675,0.3846153846,0.0,1.0989010989,0.0,0.0,0.0,0.303030303,0.0,0.0,0.0,0.0,0.0,0.6993006993,0.0,0.5494505495,0.0
1.0,0.0531632111,0.0609198903,0.08643042349999999,0.0,0.0,0.2498958767,0.07023705,0.1031991744,0.07957559679999998,0.07855459539999998,0.1321877065,0.07239819,0.0,0.0,0.1501877347,0.182759671,0.0,0.1802884615,0.0,0.0,0.0452284034,0.0,0.0,0.1783590963,0.0609198903,0.0,0.0,0.0,0.4651162791000001,0.124567474,0.066830029,0.0,0.0,0.1398601399
1.0,0.0,0.0,0.1603849238,0.0,0.0,0.0,0.0,0.2272727273,0.4056795132,0.0,0.2325581395,0.3448275862,0.3460207612,0.2673796791,0.0,0.2288329519,0.0,0.0,0.0,0.0,0.3105590062,0.2941176471,0.0,0.0,0.0,0.0,0.0,0.5555555556,0.0,0.25,0.2070393375,0.0,0.6493506494,0.4926108374
1.0,0.0,0.3496503497,0.2976190476,0.0,1.4285714286000002,0.0,0.6944444444,0.0,0.625,0.6578947368,0.5291005290999999,0.0,0.0,0.0,0.0,0.0,0.4545454545000001,0.0,0.3289473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3095975232,0.0
1.0,0.0,0.8928571429,0.0,0.0,0.0,0.0,0.0,0.0,0.9852216749,0.0,0.4166666667,0.0,0.0,0.0,0.0,0.0,0.4761904762,0.0,0.5172413792999999,0.0,0.0,0.0,0.0,0.0,1.7857142857,0.0,0.0,4.4444444444,0.0,0.0,0.0,0.0,1.0714285714,0.0
1.0,0.0,0.4807692308,0.2164502165,0.0,0.0,0.5917159763000001,0.0,0.0,0.0,0.0,0.5050505050999999,1.1904761904999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5128205128,0.0,0.0,0.6944444444,0.0,0.0,0.0,0.0
1.0,0.1341921632,0.06868131870000001,0.0320512821,0.0,0.0,0.1150558843,0.12515644560000003,0.138760407,0.08610792189999998,0.0568343279,0.0827423168,0.0818330606,0.0,0.0,0.0746547219,0.1005530417,0.0837053571,0.0380517504,0.01393534,0.1031991744,0.0726216412,0.138760407,0.0,0.1559367342,0.06868131870000001,0.0,0.04873294349999999,0.0434027778,0.0,0.0452693526,0.1050420168,0.0,0.0805152979,0.089031339
1.0,0.0577812018,0.0,0.0620237462,0.0,0.0776397516,0.1643535427,0.1471515661,0.0960307298,0.07627765059999998,0.06784260519999999,0.071133874,0.0864838152,0.0776397516,0.0405844156,0.0503018109,0.0806776926,0.08474576269999999,0.0379506641,0.0598086124,0.0,0.1011889704,0.0503018109,0.1253132832,0.14177693759999999,0.1351351351,0.0482625483,0.0,0.0,0.0,0.0892680024,0.1119402985,0.0,0.1540832049,0.089206066
1.0,0.197044335,0.1709401709,0.1609195402,0.0730994152,0.0,0.2629848784,0.1569858713,0.1407459536,0.126156434,0.0884173298,0.1904761905,0.0,0.0,0.0,0.0,0.1972386588,0.0,0.3095975232,0.1189060642,0.1221001221,0.2197802198,0.0,0.2155172414,0.3569303986,0.1709401709,0.1068376068,0.0,0.08169934639999998,0.3787878788,0.2082465639,0.2564102564,0.0,0.197044335,0.0492610837
1.0,0.3138731952,0.1001001001,0.1157407407,0.0,0.0,0.548696845,0.2192982456,0.1059322034,0.0744047619,0.223015165,0.0771604938,0.1953125,0.2976190476,0.0,0.15625,0.1949317739,0.2350176263,0.08695652169999998,0.2118644068,0.1879699248,0.0,0.2604166667,0.0,0.1133786848,0.0,0.0,0.0,0.1739130435,0.0,0.2170138889,0.07112375530000001,0.2314814815,0.1255492781,0.1157407407
1.0,0.0502765209,0.0527009223,0.07804878049999998,0.14285714289999998,0.0,0.0918273646,0.06896551719999999,0.1178897731,0.0451671183,0.0641025641,0.0643678161,0.08410428929999998,0.1736111111,0.16025641029999999,0.0857780065,0.0909090909,0.0,0.06896551719999999,0.2501563477,0.0666666667,0.0784313725,0.0,0.0,0.1714677641,0.092226614,0.0721500722,0.26143790850000004,0.0,0.0520833333,0.1321178491,0.08695652169999998,0.0,0.1256913022,0.1912960306
1.0,0.1984126984,0.2652519894,0.1594896332,0.350877193,0.8928571429,0.3567181926,0.0,0.1543209877,0.3289473684,0.1068376068,0.2525252525,0.29239766079999996,0.2232142857,0.0,0.3968253968,0.13262599470000003,0.0,0.0,0.0730994152,0.0,0.8241758242,0.0,0.0,0.0,0.0,0.6896551724,0.0,0.0,0.0,0.30864197530000004,0.0,0.0,0.0,0.1879699248
1.0,0.0915750916,0.1739130435,0.1116071429,0.0,0.0,0.0,0.4166666667,0.0992063492,0.2551020408,0.0,0.1302083333,0.2976190476,0.0,0.9523809524,0.390625,0.14492753619999998,0.1481481481,0.0,0.2551020408,0.0,0.2564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2747252747,0.2747252747
1.0,0.7272727273,0.0,0.0,1.1904761904999999,0.0,0.6944444444,0.0,0.9411764705999998,0.0,0.0,0.3016591252,0.4901960784,0.0,0.0,0.4201680672,0.0,0.0,0.0,0.0,0.0,0.0,0.3676470588,0.0,1.1834319527,0.0,0.0,0.0,0.0,0.0,0.2595155709,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494505495,0.8403361345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494505495,0.0
1.0,0.0468384075,0.0680272109,0.113960114,0.0637755102,0.2583979328,0.1133786848,0.180878553,0.072859745,0.1073345259,0.0762485703,0.1028806584,0.0683760684,0.0,0.0910746812,0.0694444444,0.0968992248,0.09316770190000001,0.1133786848,0.0756620429,0.2325581395,0.16611295679999996,0.1234567901,0.0,0.1622498648,0.0340136054,0.0744047619,0.0,0.0,0.0,0.09876543209999998,0.0664451827,0.0,0.093676815,0.17582417579999998
1.0,0.3968253968,0.0,0.0,0.0,0.0,0.0,0.2747252747,0.3401360544,0.0,0.0,0.744047619,0.0,0.0,0.0,0.4201680672,0.0,0.5952380952,0.4166666667,1.0989010989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5102040816,0.0,0.0,0.0,1.2820512820999999
1.0,0.0,0.0,1.4705882353,0.0,0.0,0.0,0.350877193,0.3333333333,0.3676470588,0.5263157895000001,0.0,0.0,0.0,1.0,0.7407407407,0.5263157895000001,0.0,0.0,0.0,0.7518796991999999,0.4048582996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3759398496,0.0,0.3846153846,0.4807692308
1.0,0.140625,0.0534188034,0.0442216981,0.3246753247,0.0,0.0657462196,0.0628930818,0.14444444439999998,0.0,0.1132075472,0.1257861635,0.0520833333,0.0,0.0588235294,0.101010101,0.1935171746,0.0452898551,0.1863354037,0.078125,0.0,0.08844339619999998,0.0,0.2130681818,0.1081665765,0.1068376068,0.0,0.1893939394,0.0945179584,0.0,0.08641975310000001,0.0,0.0,0.09375,0.146484375
1.0,0.2051983584,0.0,0.2031694433,0.2267573696,0.0,0.0,0.08838383839999998,0.14094432699999998,0.0887311446,0.0968992248,0.07080147269999999,0.0658761528,0.0,0.2906976744,0.1955034213,0.1282051282,0.0938967136,0.0,0.0,0.15873015869999998,0.09803921569999999,0.0,0.0,0.12494793840000003,0.0,0.0,0.0,0.0,0.0702247191,0.0918273646,0.1408450704,0.0,0.0683994528,0.1278772379
1.0,1.1111111111,0.8333333333,0.2941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571,0.0,0.0,0.0,0.0,0.9615384615,0.0,0.0,0.4901960784,1.2820512820999999,0.0,0.0,0.0,0.0,0.8333333333,0.0,1.1111111111,0.0,0.0,0.5102040816,0.0,0.0,0.0,0.0
1.0,0.7326007326,0.0,0.0,0.0,0.0,0.0,0.9569377990000002,0.0,0.3759398496,0.5012531328000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6802721088,2.6315789474,0.4048582996,0.0,0.0,0.8310249306999999,0.0,0.0,0.0,0.0,0.0,0.826446281,0.0,0.0,0.3663003663,0.0
1.0,0.0,0.1851851852,0.193236715,0.0,0.0,0.0,0.4255319149,0.0,0.3780718336,0.11198208289999999,0.2666666667,0.5217391304,0.0,0.0,0.0,0.1418439716,0.0,0.0,0.2288329519,0.580270793,0.0,0.0,0.5434782609000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29550827420000003,0.0,0.0,0.0
1.0,0.329218107,0.5,0.0,0.0,0.0,0.0,0.5050505050999999,0.4713804714,0.35778175310000004,0.0925925926,0.2754820937,0.07047216349999999,0.0,0.4444444444,0.0,0.4166666667,0.0,0.0,0.3617571059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3703703704,0.0,0.0,0.3673094582,0.2083333333,0.0,0.0823045267,0.2583979328
1.0,0.4524886878,0.0,1.4035087719,0.0,0.0,0.0,0.0,1.1764705882,0.0,0.7352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7843137255,0.0,0.4807692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1363636364,0.0,0.0,0.0
1.0,0.0641025641,0.08708272859999999,0.070861678,0.0353982301,0.0,0.0473372781,0.07100591719999999,0.0961538462,0.1136363636,0.0769230769,0.1569858713,0.0641025641,0.0534759358,0.0367647059,0.05860805860000001,0.0946745562,0.12699564590000004,0.0402252615,0.2083333333,0.0,0.0788954635,0.0904977376,0.0833333333,0.0,0.1161103048,0.0615384615,0.1114827202,0.0874125874,0.0490196078,0.07100591719999999,0.1306240929,0.0,0.0320512821,0.0267094017
1.0,0.0737100737,0.1165501166,0.1470588235,0.2197802198,0.0,0.160697888,0.06269592480000001,0.1474201474,0.0679347826,0.1397949674,0.128342246,0.1136363636,0.0,0.1801801802,0.0505050505,0.078369906,0.2461538462,0.11538461539999997,0.08445945949999999,0.1567398119,0.12539184949999999,0.0,0.0,0.14177693759999999,0.0699300699,0.0,0.08264462809999999,0.0,0.119047619,0.2314049587,0.1061007958,0.1893939394,0.0245700246,0.0284090909
1.0,0.2898550725,0.2331002331,0.1777777778,0.1322751323,0.0,0.0,0.3036437247,0.2631578947,0.5,0.3846153846,0.2339181287,0.3157894737,0.0,0.2222222222,0.3157894737,0.0,0.4930966468999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3472222222,0.5827505828,0.0,0.5434782609000001,0.0,0.0,0.2770083102,0.2958579882,0.0,0.0,0.1739130435
1.0,0.0850340136,0.1014198783,0.103950104,0.1519756839,0.1960784314,0.2595155709,0.1547987616,0.0,0.15898251189999998,0.1879699248,0.1131221719,0.15898251189999998,0.0,0.0,0.08912655970000001,0.0,0.4310344828,0.0886524823,0.3217503218,0.0,0.1879699248,0.0,0.3861003861,0.0,0.3042596349,0.2100840336,0.0,0.0,0.0,0.2595155709,0.1814882033,0.0,0.0850340136,0.09652509649999999
1.0,0.0241786804,0.0564015792,0.0277026728,0.0358037952,0.0144906535,0.0241126543,0.033271227,0.0308717408,0.0430763113,0.0303831856,0.0348267649,0.0283429975,0.0289813071,0.0110969317,0.0259052976,0.0434027778,0.018129079,0.017197890399999995,0.027912759900000007,0.0233383122,0.0214978111,0.0258224449,0.029938327,0.030634367,0.0387760857,0.0243664717,0.0355197727,0.0,0.017355085,0.0395110212,0.0268449824,0.0150966184,0.0211563454,0.0208107883
